PART,to,O,,,
VERB,expose,O,,,
NOUN,perpetrators,O,,,
ADV,as,O,,,
ADV,soon,O,,,
ADP,as,O,,,
ADJ,possible,O,,,
ADP,so,O,,,
PRON,they,O,,,
VERB,can,O,,,
VERB,be,O,,,
VERB,arrested,O,,,
PUNCT,0,O,,,
,,,,,
ADJ,Last,DATE,,,
NOUN,year,DATE,,,
PUNCT,",",O,,,
ADV,there,O,,,
VERB,were,O,,,
NUM,164,GNUM,,,
NOUN,reports,O,,,
ADP,of,O,,,
NOUN,molestation,O,,,
ADP,on,O,,,
ADJ,public,O,,,
NOUN,transport,O,,,
PUNCT,",",O,,,
ADV,up,O,,,
ADP,from,O,,,
NUM,154,GNUM,,,
ADP,in,O,,,
NUM,2013,DATE,,,
PUNCT,0,O,,,
,,,,,
ADV,Overall,O,,,
PUNCT,",",O,,,
NOUN,molestation,O,,,
NOUN,cases,O,,,
VERB,increased,O,,,
ADP,from,O,,,
NUM,1325,GNUM,,,
PART,to,O,,,
NUM,1367,GNUM,,,
ADP,in,O,,,
DET,the,O,,,
ADJ,same,O,,,
NOUN,period,O,,,
PUNCT,",",O,,,
VERB,according,O,,,
ADP,to,O,,,
DET,the,O,,,
NOUN,police,O,,,
PART,'s,O,,,
ADJ,annual,DATE,,,
NOUN,crime,O,,,
NOUN,statistics,O,,,
VERB,released,O,,,
NOUN,yesterday,DATE,,,
PUNCT,0,O,,,
,,,,,
NOUN,Police,O,,,
VERB,conduct,O,,,
ADJ,regular,O,,,
NOUN,patrols,O,,,
ADP,at,O,,,
NOUN,train,O,,,
NOUN,stations,O,,,
PART,to,O,,,
VERB,deter,O,,,
NOUN,molesters,O,,,
CONJ,and,O,,,
NOUN,work,O,,,
ADP,with,O,,,
NOUN,transport,O,,,
NOUN,operators,O,,,
PART,to,O,,,
VERB,broadcast,O,,,
ADJ,public,O,,,
NOUN,education,O,,,
NOUN,videos,O,,,
ADP,at,O,,,
PROPN,MRT,ORG,,,
NOUN,platforms,O,,,
ADP,on,O,,,
ADV,how,O,,,
NOUN,people,O,,,
VERB,can,O,,,
VERB,protect,O,,,
PRON,themselves,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,VP,TITLE,,,
ADP,of,O,,,
PROPN,CIC,ORG,,,
PUNCT,",",O,,,
PROPN,Mr,O,,,
PROPN,Patrick,PERSON,,,
PROPN,Nathan,PERSON,,,
VERB,advised,O,,,
NOUN,passengers,O,,,
PART,to,O,,,
VERB,be,O,,,
ADJ,vigilant,O,,,
CONJ,and,O,,,
NOUN,victims,O,,,
PART,to,O,,,
VERB,seek,O,,,
NOUN,help,O,,,
ADV,immediately,O,,,
PUNCT,0,O,,,
,,,,,
DET,The,O,,,
ADJ,new,O,,,
NOUN,cabinet,O,,,
VERB,announced,O,,,
ADP,by,O,,,
PROPN,PM,TITLE,,,
PROPN,Lee,PERSON,,,
VERB,will,O,,,
VERB,be,O,,,
VERB,sworn,O,,,
PART,in,O,,,
NOUN,tonight,DATE,,,
ADP,at,O,,,
PROPN,Istana,ROAD,,,
PUNCT,0,O,,,
,,,,,
PROPN,Khaw,PERSON,,,
PROPN,Boon,PERSON,,,
PROPN,Wan,PERSON,,,
VERB,will,O,,,
ADV,also,O,,,
VERB,be,O,,,
DET,the,O,,,
ADJ,new,O,,,
NOUN,transport,TITLE,,,
NOUN,minister,TITLE,,,
CONJ,and,O,,,
VERB,coordinating,O,,,
NOUN,minister,O,,,
ADP,for,O,,,
NOUN,infrastructure,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Minister,TITLE,,,
PROPN,Khaw,PERSON,,,
VERB,had,O,,,
VERB,visited,O,,,
DET,the,O,,,
ADJ,public,O,,,
NOUN,transport,O,,,
NOUN,facilities,O,,,
NOUN,today,DATE,,,
CONJ,and,O,,,
VERB,was,O,,,
VERB,seen,O,,,
ADV,first,ORDINAL,,,
VERB,meeting,O,,,
DET,the,O,,,
NOUN,maintenance,O,,,
NOUN,personnel,O,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,shared,O,,,
ADP,about,O,,,
DET,the,O,,,
ADJ,costly,O,,,
PROPN,MRT,ORG,,,
NOUN,system,O,,,
ADP,as,O,,,
DET,an,O,,,
ADJ,important,O,,,
NOUN,asset,O,,,
CONJ,but,O,,,
VERB,highlighted,O,,,
ADJ,human,O,,,
NOUN,resource,O,,,
NOUN,assets,O,,,
ADJ,such,O,,,
ADP,as,O,,,
NOUN,engineers,O,,,
PUNCT,",",O,,,
NOUN,technicians,O,,,
CONJ,and,O,,,
NOUN,maintenance,O,,,
NOUN,workers,O,,,
ADP,as,O,,,
ADJ,our,O,,,
ADV,most,O,,,
ADJ,precious,O,,,
NOUN,assets,O,,,
PUNCT,0,O,,,
,,,,,
DET,These,O,,,
VERB,were,O,,,
DET,the,O,,,
NOUN,press,O,,,
NOUN,coverage,O,,,
ADP,from,O,,,
DET,the,O,,,
ADJ,joint,O,,,
NOUN,press,O,,,
NOUN,conference,O,,,
ADP,with,O,,,
PROPN,LTA,ORG,,,
VERB,held,O,,,
ADP,on,DATE,,,
PROPN,Wednesday,DATE,,,
PUNCT,",",O,,,
NUM,8,DATE,,,
PROPN,JulySMRT,DATE,,,
CONJ,and,O,,,
DET,the,ORG,,,
PROPN,Land,ORG,,,
PROPN,Transport,ORG,,,
PROPN,Authority,ORG,,,
VERB,held,O,,,
DET,a,O,,,
ADJ,joint,O,,,
NOUN,press,O,,,
NOUN,conference,O,,,
ADP,on,O,,,
PROPN,Wednesday,DATE,,,
NOUN,morning,DATE,,,
PUNCT,0,O,,,
,,,,,
DET,Both,O,,,
PROPN,SMRT,ORG,,,
ADJ,chief,TITLE,,,
NOUN,executive,TITLE,,,
PROPN,Desmond,PERSON,,,
PROPN,Kuek,PERSON,,,
CONJ,and,O,,,
PROPN,LTA,ORG,,,
ADJ,chief,TITLE,,,
NOUN,executive,O,,,
PROPN,Chew,PERSON,,,
PROPN,Men,PERSON,,,
PROPN,Leong,PERSON,,,
VERB,apologised,O,,,
ADP,for,O,,,
DET,the,O,,,
NOUN,disruption,O,,,
PUNCT,",",O,,,
ADJ,which,O,,,
VERB,affected,O,,,
ADP,over,GNUM,,,
NUM,250000,GNUM,,,
NOUN,commuters,O,,,
PUNCT,0,O,,,
PUNCT,',O,,,
,,,,,
PRON,We,O,,,
VERB,would,O,,,
VERB,like,O,,,
PART,to,O,,,
VERB,apologise,O,,,
ADP,to,O,,,
NOUN,commuters,O,,,
CONJ,and,O,,,
DET,all,O,,,
NOUN,who,O,,,
VERB,were,O,,,
VERB,inconvenienced,O,,,
ADP,by,O,,,
DET,the,O,,,
PROPN,??MRT,ORG,,,
NOUN,disruptions,O,,,
PUNCT,",",O,,,
PUNCT,"""",O,,,
VERB,said,O,,,
PROPN,SMRT,ORG,,,
PROPN,CEO,TITLE,,,
PROPN,Desmond,PERSON,,,
PROPN,Kuek,PERSON,,,
ADP,at,O,,,
DET,the,O,,,
NOUN,press,O,,,
NOUN,conference,O,,,
PUNCT,0,O,,,
,,,,,
ADP,In,O,,,
NOUN,response,O,,,
ADP,to,O,,,
DET,the,O,,,
NOUN,service,O,,,
NOUN,breakdown,O,,,
PUNCT,",",O,,,
PROPN,Chew,PERSON,,,
PROPN,Men,PERSON,,,
PROPN,Leong,PERSON,,,
PUNCT,",",O,,,
PROPN,LTA,ORG,,,
ADJ,chief,TITLE,,,
NOUN,executive,TITLE,,,
PUNCT,",",O,,,
ADV,also,O,,,
VERB,apologized,O,,,
ADP,for,O,,,
DET,the,O,,,
NOUN,incident,O,,,
CONJ,and,O,,,
VERB,claimed,O,,,
ADP,that,O,,,
PRON,they,O,,,
VERB,need,O,,,
DET,some,O,,,
NOUN,time,O,,,
PART,to,O,,,
VERB,investigate,O,,,
DET,the,O,,,
NOUN,incident,O,,,
ADP,due,O,,,
ADP,to,O,,,
DET,the,O,,,
ADJ,massive,O,,,
NOUN,system,O,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,added,O,,,
ADP,that,O,,,
DET,the,O,,,
PROPN,SMRT,ORG,,,
NOUN,engineers,O,,,
VERB,have,O,,,
VERB,worked,O,,,
ADV,overnight,DATE,,,
PART,to,O,,,
VERB,find,O,,,
PART,out,O,,,
DET,the,O,,,
NOUN,root,O,,,
NOUN,cause,O,,,
ADP,of,O,,,
DET,the,O,,,
NOUN,power,O,,,
NOUN,trip,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,SMRT,ORG,,,
PROPN,Corp,0RG,,,
VERB,has,O,,,
VERB,identified,O,,,
NUM,three,GNUM,,,
ADJ,possible,O,,,
NOUN,causes,O,,,
ADP,of,O,,,
PROPN,Tuesday,DATE,,,
PART,'s,O,,,
ADJ,unprecedented,O,,,
NOUN,breakdown,O,,,
ADP,on,O,,,
DET,the,O,,,
PROPN,North,LINE,,,
PUNCT,-,LINE,,,
PROPN,South,LINE,,,
CONJ,and,LINE,,,
PROPN,East,LINE,,,
PUNCT,-,LINE,,,
PROPN,West,LINE,,,
NOUN,lines,LINE,,,
PUNCT,:,O,,,
VERB,worn,O,,,
NOUN,cable,O,,,
NOUN,insulation,O,,,
PUNCT,",",O,,,
NOUN,tunnel,O,,,
NOUN,water,O,,,
NOUN,leakage,O,,,
PUNCT,",",O,,,
CONJ,and,O,,,
DET,a,O,,,
NOUN,glitch,O,,,
ADP,in,O,,,
DET,a,O,,,
NOUN,power,O,,,
NOUN,substation,O,,,
PUNCT,0,O,,,
,,,,,
PRON,It,O,,,
VERB,pointed,O,,,
ADP,to,O,,,
DET,these,O,,,
ADJ,possible,O,,,
NOUN,causes,O,,,
ADP,at,O,,,
DET,a,O,,,
NOUN,media,O,,,
NOUN,conference,O,,,
NOUN,yesterday,DATE,,,
CONJ,but,O,,,
VERB,said,O,,,
PRON,it,O,,,
VERB,was,O,,,
PUNCT,"""",O,,,
ADV,not,O,,,
NUM,100,PERCENT,,,
NOUN,per,PERCENT,,,
NOUN,cent,PERCENT,,,
ADJ,sure,O,,,
PUNCT,"""",O,,,
ADP,that,O,,,
PRON,they,O,,,
VERB,led,O,,,
ADP,to,O,,,
DET,the,O,,,
NOUN,breakdown,O,,,
PUNCT,",",O,,,
CONJ,and,O,,,
ADP,that,O,,,
PRON,it,O,,,
VERB,was,O,,,
VERB,continuing,O,,,
NOUN,investigations,O,,,
PART,to,O,,,
VERB,determine,O,,,
ADP,if,O,,,
ADV,there,O,,,
VERB,are,O,,,
ADJ,other,O,,,
NOUN,causes,O,,,
PUNCT,0,O,,,
,,,,,
VERB,Asked,O,,,
ADP,if,O,,,
DET,these,O,,,
ADJ,potential,O,,,
NOUN,flaws,O,,,
VERB,would,O,,,
VERB,have,O,,,
VERB,been,O,,,
VERB,picked,O,,,
PART,up,O,,,
ADP,during,O,,,
ADJ,routine,O,,,
NOUN,checks,O,,,
PUNCT,",",O,,,
PROPN,SMRT,ORG,,,
PROPN,Trains,ORG,,,
VERB,managing,TITLE,,,
NOUN,director,TITLE,,,
PROPN,Lee,PERSON,,,
PROPN,Ling,PERSON,,,
PROPN,Wee,PERSON,,,
VERB,said,O,,,
PUNCT,:,O,,,
ADJ,Our,O,,,
ADJ,routine,O,,,
NOUN,checks,O,,,
VERB,do,O,,,
VERB,cover,O,,,
DET,these,O,,,
NOUN,things,O,,,
PUNCT,",",O,,,
CONJ,but,O,,,
PRON,they,O,,,
VERB,are,O,,,
ADV,not,O,,,
VERB,done,O,,,
DET,every,O,,,
NOUN,day,O,,,
PUNCT,",",O,,,
PRON,they,O,,,
VERB,are,O,,,
VERB,done,O,,,
NUM,six,GNUM,,,
PUNCT,-,O,,,
ADJ,monthly,DATE,,,
CONJ,or,O,,,
ADV,annually,DATE,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,acknowledged,O,,,
ADP,that,O,,,
ADP,as,O,,,
DET,a,O,,,
NOUN,system,O,,,
NOUN,ages,O,,,
PUNCT,",",O,,,
DET,the,O,,,
NOUN,frequency,O,,,
ADP,of,O,,,
NOUN,checks,O,,,
VERB,needs,O,,,
PART,to,O,,,
VERB,rise,O,,,
PUNCT,",",O,,,
VERB,adding,O,,,
PROPN,SMRT,ORG,,,
VERB,is,O,,,
VERB,putting,O,,,
ADP,in,O,,,
NOUN,place,O,,,
NOUN,conditioning,O,,,
NOUN,monitoring,O,,,
NOUN,systems,O,,,
ADJ,that,O,,,
VERB,will,O,,,
VERB,help,O,,,
PRON,it,O,,,
VERB,do,O,,,
DET,this,O,,,
PUNCT,0,O,,,
,,,,,
ADV,However,O,,,
PUNCT,",",O,,,
PRON,it,O,,,
VERB,takes,O,,,
NOUN,time,O,,,
PART,to,O,,,
VERB,implement,O,,,
DET,this,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Mr,O,,,
PROPN,Kuek,PERSON,,,
VERB,said,O,,,
DET,the,O,,,
NOUN,operator,O,,,
VERB,will,O,,,
ADV,not,O,,,
VERB,be,O,,,
ADJ,able,O,,,
PART,to,O,,,
VERB,catch,O,,,
DET,every,O,,,
ADJ,potential,O,,,
NOUN,fault,O,,,
ADV,even,O,,,
ADP,if,O,,,
PRON,it,O,,,
VERB,stepped,O,,,
PART,up,O,,,
NOUN,maintenance,O,,,
PUNCT,0,O,,,
,,,,,
PUNCT,"""",O,,,
,,,,,
ADV,So,O,,,
NUM,one,GNUM,,,
NOUN,solution,O,,,
VERB,is,O,,,
PART,to,O,,,
ADV,completely,O,,,
VERB,renew,O,,,
DET,the,O,,,
NOUN,system,O,,,
PUNCT,",",O,,,
PUNCT,"""",O,,,
PRON,he,O,,,
VERB,said,O,,,
PUNCT,0,O,,,
,,,,,
DET,Another,O,,,
VERB,would,O,,,
VERB,be,O,,,
PART,to,O,,,
VERB,put,O,,,
ADP,in,O,,,
NOUN,place,O,,,
NOUN,condition,O,,,
VERB,monitoring,O,,,
NOUN,systems,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Mr,O,,,
PROPN,Kuek,PERSON,,,
VERB,said,O,,,
PROPN,SMRT,ORG,,,
VERB,was,O,,,
VERB,doing,O,,,
DET,all,O,,,
PRON,it,O,,,
VERB,could,O,,,
PART,to,O,,,
VERB,make,O,,,
DET,the,O,,,
NOUN,network,O,,,
ADV,more,O,,,
ADJ,reliable,O,,,
PUNCT,",",O,,,
CONJ,but,O,,,
NOUN,priority,O,,,
VERB,had,O,,,
PART,to,O,,,
VERB,be,O,,,
VERB,given,O,,,
ADP,to,O,,,
DET,the,O,,,
ADJ,third,ORDINAL,,,
NOUN,rail,O,,,
PUNCT,",",O,,,
NOUN,sleepers,O,,,
CONJ,and,O,,,
VERB,signalling,O,,,
NOUN,system,O,,,
PUNCT,0,O,,,
,,,,,
PART,To,O,,,
VERB,bring,O,,,
ADJ,higher,O,,,
NOUN,rail,O,,,
NOUN,reliability,O,,,
ADV,there,O,,,
VERB,will,O,,,
VERB,be,O,,,
NOUN,road,O,,,
NOUN,bumps,O,,,
PUNCT,",",O,,,
PRON,he,O,,,
VERB,added,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,SBS,ORG,,,
PROPN,Transit,ORG,,,
PUNCT,(,O,,,
PROPN,SBST,ORG,,,
PUNCT,),O,,,
CONJ,and,O,,,
PROPN,SMRT,ORG,,,
VERB,announced,O,,,
ADJ,free,O,,,
NOUN,train,O,,,
CONJ,and,O,,,
NOUN,bus,O,,,
NOUN,rides,O,,,
ADP,on,O,,,
DET,this,O,,,
NOUN,year,DATE,,,
PART,'s,DATE,,,
ADJ,national,DATE,,,
NOUN,day,DATE,,,
PUNCT,0,O,,,
,,,,,
ADP,In,O,,,
DET,a,O,,,
ADJ,joint,O,,,
NOUN,statement,O,,,
NOUN,yesterday,DATE,,,
PRON,they,O,,,
VERB,said,O,,,
NOUN,commuters,O,,,
VERB,will,O,,,
VERB,be,O,,,
ADJ,able,O,,,
PART,to,O,,,
VERB,enjoy,O,,,
DET,both,O,,,
NOUN,train,O,,,
CONJ,and,O,,,
NOUN,bus,O,,,
NOUN,rides,O,,,
ADP,without,O,,,
VERB,having,O,,,
PART,to,O,,,
VERB,tap,O,,,
ADJ,their,O,,,
NOUN,transit,O,,,
NOUN,cards,O,,,
ADP,from,O,,,
DET,the,O,,,
NOUN,start,O,,,
ADP,to,O,,,
DET,the,O,,,
NOUN,end,O,,,
ADP,of,O,,,
NOUN,service,O,,,
NOUN,hours,O,,,
ADP,on,O,,,
PROPN,Aug,DATE,,,
NUM,9,DATE,,,
PUNCT,0,O,,,
,,,,,
ADJ,Fare,O,,,
NOUN,gates,O,,,
VERB,leading,O,,,
ADP,to,O,,,
VERB,train,O,,,
NOUN,services,O,,,
VERB,run,O,,,
ADP,by,O,,,
PROPN,SMRT,ORG,,,
CONJ,and,O,,,
PROPN,SBST,ORG,,,
VERB,will,O,,,
VERB,be,O,,,
VERB,opened,O,,,
PART,to,O,,,
VERB,allow,O,,,
NOUN,people,O,,,
PART,to,O,,,
VERB,board,O,,,
NOUN,trains,O,,,
ADP,on,O,,,
ADJ,multiple,O,,,
NOUN,train,O,,,
NOUN,lines,O,,,
ADP,for,O,,,
ADJ,free,O,,,
PUNCT,0,O,,,
,,,,,
DET,The,O,,,
ADJ,free,O,,,
NOUN,services,O,,,
VERB,include,O,,,
CONJ,both,O,,,
DET,the,O,,,
NOUN,operators,O,,,
NOUN,trunk,O,,,
CONJ,and,O,,,
NOUN,feeder,O,,,
NOUN,bus,O,,,
NOUN,services,O,,,
PUNCT,",",O,,,
ADV,as,O,,,
ADV,well,O,,,
ADP,as,O,,,
PROPN,SMRTs,DATE,,,
PROPN,Night,DATE,,,
PROPN,Rider,O,,,
NOUN,service,O,,,
CONJ,and,O,,,
DET,all,O,,,
NOUN,SBSTs,ORG,,,
X,non,O,,,
PUNCT,-,O,,,
ADJ,basic,O,,,
NOUN,services,O,,,
PUNCT,",",O,,,
ADJ,such,O,,,
ADP,as,O,,,
PROPN,Parks,O,,,
PUNCT,",",O,,,
PROPN,Chinatown,ROAD,,,
PROPN,Direct,ROAD,,,
CONJ,and,O,,,
PROPN,Night,O,,,
PROPN,Owl,O,,,
NOUN,bus,O,,,
NOUN,services,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Government,ORG,,,
PROPN,Parliamentary,ORG,,,
PROPN,Committee,ORG,,,
ADP,for,ORG,,,
PROPN,Transport,ORG,,,
NOUN,chairman,O,,,
PROPN,Cedric,PERSON,,,
PROPN,Foo,PERSON,,,
VERB,said,O,,,
PRON,he,O,,,
VERB,hopes,O,,,
NOUN,commuters,O,,,
VERB,will,O,,,
VERB,take,O,,,
NOUN,advantage,O,,,
ADP,of,O,,,
DET,the,O,,,
ADJ,free,O,,,
NOUN,rides,O,,,
PART,to,O,,,
VERB,attend,O,,,
ADV,as,O,,,
ADJ,many,O,,,
NOUN,events,O,,,
ADP,as,O,,,
PRON,they,O,,,
VERB,can,O,,,
CONJ,and,O,,,
VERB,be,O,,,
NOUN,part,O,,,
ADP,of,O,,,
DET,the,O,,,
NOUN,celebrations,O,,,
PUNCT,0,O,,,
,,,,,
DET,The,O,,,
ADJ,public,O,,,
NOUN,transport,O,,,
NOUN,operators,O,,,
VERB,will,O,,,
VERB,absorb,O,,,
DET,the,O,,,
NOUN,cost,O,,,
PUNCT,0,O,,,
,,,,,
PRON,It,O,,,
VERB,is,O,,,
ADV,not,O,,,
DET,a,O,,,
ADJ,small,O,,,
NOUN,sum,O,,,
PUNCT,",",O,,,
CONJ,but,O,,,
DET,this,O,,,
VERB,is,O,,,
NOUN,what,O,,,
PRON,they,O,,,
VERB,do,O,,,
ADP,as,O,,,
NOUN,part,O,,,
ADP,of,O,,,
ADJ,corporate,O,,,
ADJ,social,O,,,
NOUN,responsibility,O,,,
ADP,on,O,,,
DET,this,O,,,
ADJ,auspicious,O,,,
PUNCT,",",O,,,
ADJ,important,O,,,
NOUN,day,O,,,
PUNCT,",",O,,,
PRON,he,O,,,
VERB,said,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,Transport,TITLE,,,
PROPN,Minister,TITLE,,,
PROPN,Lui,PERSON,,,
PROPN,Tuck,PERSON,,,
PROPN,Yew,PERSON,,,
VERB,welcomed,O,,,
DET,the,O,,,
NOUN,move,O,,,
ADP,in,O,,,
DET,a,O,,,
PROPN,Facebook,ORG,,,
NOUN,post,O,,,
NOUN,yesterday,DATE,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,said,O,,,
PRON,it,O,,,
VERB,will,O,,,
VERB,allow,O,,,
NOUN,commuters,O,,,
PART,to,O,,,
VERB,get,O,,,
ADP,to,O,,,
ADJ,different,O,,,
NOUN,venues,O,,,
ADP,for,O,,,
PROPN,National,DATE,,,
PROPN,Day,DATE,,,
NOUN,celebrations,O,,,
ADP,without,O,,,
VERB,having,O,,,
PART,to,O,,,
VERB,worry,O,,,
ADP,about,O,,,
NOUN,parking,O,,,
CONJ,or,O,,,
NOUN,congestion,O,,,
PUNCT,0,O,,,
,,,,,
PRON,He,O,,,
VERB,added,O,,,
ADP,that,O,,,
DET,the,O,,,
PROPN,LTA,ORG,,,
VERB,will,O,,,
VERB,work,O,,,
ADP,with,O,,,
PROPN,SBST,ORG,,,
CONJ,and,O,,,
PROPN,SMRT,ORG,,,
PART,to,O,,,
VERB,make,O,,,
ADJ,necessary,O,,,
NOUN,adjustments,O,,,
PART,to,O,,,
VERB,cater,O,,,
ADP,for,O,,,
VERB,increased,O,,,
NOUN,travel,O,,,
NOUN,demand,O,,,
PUNCT,0,O,,,
,,,,,
ADJ,SMRT,ORG,,,
NOUN,president,TITLE,,,
CONJ,and,O,,,
NOUN,group,TITLE,,,
ADJ,chief,TITLE,,,
ADJ,executive,TITLE,,,
NOUN,officer,TITLE,,,
PROPN,Desmond,PERSON,,,
PROPN,Quek,PERSON,,,
VERB,said,O,,,
PUNCT,:,O,,,
ADP,As,O,,,
PRON,we,O,,,
VERB,celebrate,O,,,
DET,a,O,,,
NOUN,milestone,O,,,
ADP,in,O,,,
DET,the,O,,,
PROPN,Singapore,COUNTRY,,,
NOUN,story,O,,,
PUNCT,",",O,,,
ADJ,free,O,,,
NOUN,travel,O,,,
ADP,on,O,,,
PROPN,National,DATE,,,
PROPN,Day,DATE,,,
VERB,will,O,,,
VERB,provide,O,,,
DET,a,O,,,
NOUN,boost,O,,,
ADP,to,O,,,
PROPN,Singapores,COUNTRY,,,
NOUN,jubilee,O,,,
NOUN,birthday,O,,,
NOUN,celebrations,O,,,
VERB,held,O,,,
ADV,islandwide,O,,,
PUNCT,0,O,,,
,,,,,
PROPN,SBST,ORG,,,
ADJ,chief,TITLE,,,
NOUN,executive,TITLE,,,
PROPN,Gan,PERSON,,,
PROPN,Juay,PERSON,,,
PROPN,Kiat,PERSON,,,
VERB,said,O,,,
PUNCT,:,O,,,
PRON,We,O,,,
VERB,hope,O,,,
ADP,that,O,,,
DET,this,O,,,
VERB,will,O,,,
VERB,add,O,,,
ADP,to,O,,,
DET,the,O,,,
ADJ,celebratory,O,,,
NOUN,atmosphere,O,,,
CONJ,and,O,,,
VERB,encourage,O,,,
NOUN,everyone,O,,,
PART,to,O,,,
VERB,get,O,,,
ADP,out,O,,,
ADP,of,O,,,
DET,the,O,,,
NOUN,house,O,,,
PART,to,O,,,
VERB,celebrate,O,,,
ADP,as,O,,,
NUM,one,GNUM,,,
ADJ,united,O,,,
NOUN,people,O,,,
PUNCT,0,O,,,
,,,,,
DET,A,O,,,
NOUN,team,O,,,
ADP,of,O,,,
ADJ,Swedish,COUNTRY,,,
CONJ,and,O,,,
ADJ,Japanese,COUNTRY,,,
NOUN,experts,O,,,
VERB,have,O,,,
VERB,been,O,,,
VERB,appointed,O,,,
PART,to,O,,,
VERB,conduct,O,,,
DET,an,O,,,
ADJ,independent,O,,,
NOUN,assessment,O,,,
ADP,of,O,,,
DET,the,O,,,
PROPN,North,LINE,,,
PUNCT,-,LINE,,,
PROPN,South,LINE,,,
CONJ,and,O,,,
PROPN,East,LINE,,,
PUNCT,-,LINE,,,
PROPN,West,LINE,,,
NOUN,lines,LINE,,,
PART,',O,,,
NOUN,power,O,,,
NOUN,supply,O,,,
CONJ,and,O,,,
NOUN,track,O,,,
PUNCT,-,O,,,
NOUN,side,O,,,
NOUN,infrastructure,O,,,
PUNCT,",",O,,,
VERB,following,O,,,
DET,the,O,,,
PROPN,July,DATE,,,
NUM,7,DATE,,,
NOUN,train,O,,,
NOUN,disruptions,O,,,
PUNCT,0,O,,,
,,,,,
DET,The,O,,,
NOUN,team,O,,,
VERB,consists,O,,,
ADP,of,O,,,
NUM,four,CARDINAL,,,
NOUN,experts,O,,,
ADP,from,O,,,
PROPN,Sweden,CARDINAL,,,
PART,'s,O,,,
PROPN,Parsons,ORG,,,
PROPN,Brinkerhoff,ORG,,,
CONJ,and,O,,,
DET,a,O,,,
NOUN,traction,O,,,
NOUN,power,O,,,
NOUN,expert,O,,,
ADP,from,O,,,
PROPN,Meidensha,ORG,,,
PROPN,Corporation,ORG,,,
PUNCT,",",O,,,
DET,a,O,,,
PROPN,Tokyo,COUNTRY,,,
PUNCT,-,O,,,
VERB,based,O,,,
NOUN,company,O,,,
ADP,with,O,,,
ADJ,extensive,O,,,
NOUN,experience,O,,,
ADP,in,O,,,
NOUN,power,O,,,
NOUN,supply,O,,,
PUNCT,0,O,,,
,,,,,
PRON,They,O,,,
VERB,will,O,,,
VERB,be,O,,,
VERB,led,O,,,
ADP,by,O,,,
PROPN,Mr,O,,,
PROPN,Mats,PERSON,,,
PROPN,Onner,PERSON,,,
ADP,from,O,,,
PROPN,Parsons,GPE,,,
PUNCT,",",O,,,
CONJ,and,O,,,
PROPN,Mr,O,,,
PROPN,Hiroto,PERSON,,,
PROPN,Ikeda,PERSON,,,
ADP,from,O,,,
PROPN,Meidensha,ORG,,,
PUNCT,",",O,,,
CONJ,and,O,,,
VERB,will,O,,,
VERB,be,O,,,
VERB,given,O,,,
PUNCT,"""",O,,,
ADJ,full,O,,,
NOUN,access,O,,,
ADP,to,O,,,
DET,the,O,,,
NOUN,infrastructure,O,,,
CONJ,and,O,,,
NOUN,installations,O,,,
ADP,along,O,,,
DET,the,O,,,
PROPN,NSEWL,LINE,,,
ADP,during,O,,,
X,non,O,,,
PUNCT,-,O,,,
NOUN,service,O,,,
NOUN,hours,O,,,
PUNCT,"""",O,,,
PUNCT,",",O,,,
PROPN,LTA,ORG,,,
VERB,said,O,,,
ADP,in,O,,,
DET,a,O,,,
NOUN,statement,O,,,
ADP,on,O,,,
PROPN,Tuesday,DATE,,,
PUNCT,0,O,,,
,,,,,
PUNCT,"""",O,,,
,,,,,
DET,The,O,,,
NOUN,team,O,,,
ADP,of,O,,,
NOUN,experts,O,,,
PUNCT,",",O,,,
ADV,closely,O,,,
VERB,assisted,O,,,
ADP,by,O,,,
NOUN,engineers,O,,,
ADP,from,O,,,
PROPN,LTA,ORG,,,
CONJ,and,O,,,
PROPN,SMRT,ORG,,,
PUNCT,",",O,,,
VERB,will,O,,,
ADV,also,O,,,
VERB,be,O,,,
VERB,analysing,O,,,
DET,the,O,,,
NOUN,data,O,,,
VERB,collated,O,,,
ADP,by,O,,,
PROPN,LTA,ORG,,,
CONJ,and,O,,,
PROPN,SMRT,ORG,,,
NOUN,engineers,O,,,
ADP,since,O,,,
DET,the,O,,,
PRON,"incident.""They",O,,,
VERB,will,O,,,
ADV,also,O,,,
VERB,review,O,,,
DET,the,O,,,
ADJ,current,O,,,
NOUN,condition,O,,,
ADP,of,O,,,
DET,the,O,,,
NOUN,power,O,,,
NOUN,supply,O,,,
CONJ,and,O,,,
NOUN,trackside,O,,,
NOUN,installations,O,,,
PUNCT,",",O,,,
ADV,as,O,,,
ADV,well,O,,,
