
headcount,NOUN
at,ADP
SMRT,PROPN
buses,NOUN
will,VERB
be,VERB
increased,VERB
as,ADP
more,ADJ
buses,NOUN
will,VERB
be,VERB
put,VERB
on,ADP
the,DET
road,NOUN
to,PART
reduce,VERB
the,DET
waiting,NOUN
time,NOUN
for,ADP
commuters,NOUN
.,PUNCT

Moreover,ADV
",",PUNCT
SMRT,PROPN
will,VERB
also,ADV
provide,VERB
better,ADJ
career,NOUN
advancement,NOUN
prospects,NOUN
and,CONJ
training,NOUN
for,ADP
frontline,NOUN
Trains,PROPN
Engineering,PROPN
Maintenance,PROPN
leaders,NOUN
.,PUNCT

It,PRON
will,VERB
also,ADV
roll,VERB
out,PART
a,DET
Team,PROPN
-,PUNCT
Based,PROPN
Reliability,PROPN
Incentive,PROPN
for,ADP
trains,NOUN
and,CONJ
buses,NOUN
staff,NOUN
which,ADJ
is,VERB
linked,VERB
to,ADP
performance,NOUN
indicators,NOUN
that,ADJ
measure,VERB
the,DET
reliability,NOUN
of,ADP
services,NOUN
.,PUNCT

All,DET
in,ADV
all,DET
",",PUNCT
they,PRON
want,VERB
to,PART
provide,VERB
a,DET
better,ADJ
service,NOUN
for,ADP
the,DET
public,NOUN
.,PUNCT

Editor,PROPN
",",PUNCT
Han,PROPN
Fook,PROPN
Kwang,PROPN
",",PUNCT
shared,VERB
about,ADP
the,DET
train,NOUN
breakdown,NOUN
on,ADP
Tuesday,PROPN
and,CONJ
another,DET
round,NOUN
of,ADP
commuter,NOUN
outrage,NOUN
.,PUNCT

He,PRON
highlighted,VERB
that,ADP
the,DET
answer,NOUN
to,ADP
the,DET
power,NOUN
outage,NOUN
which,ADJ
occurred,VERB
across,ADP
the,DET
entire,ADJ
North,PROPN
-,PUNCT
South,PROPN
and,CONJ
East,PROPN
-,PUNCT
West,PROPN
lines,NOUN
could,VERB
only,ADV
be,VERB
answered,VERB
by,ADP
engineers,NOUN
studying,VERB
the,DET
problem,NOUN
and,CONJ
working,VERB
out,PART
the,DET
solutions,NOUN
.,PUNCT

However,ADV
he,PRON
states,VERB
that,ADP
our,ADJ
engineers,NOUN
are,VERB
unable,ADJ
to,PART
identify,VERB
the,DET
problem,NOUN
.,PUNCT

As,ADP
such,ADJ
",",PUNCT
external,ADJ
experts,NOUN
are,VERB
now,ADV
being,VERB
sought,VERB
.,PUNCT

While,ADP
he,PRON
agrees,VERB
that,ADP
railway,NOUN
engineering,NOUN
is,VERB
a,DET
highly,ADV
specialized,ADJ
field,NOUN
",",PUNCT
he,PRON
states,VERB
that,ADP
the,DET
events,NOUN
of,ADP
Tuesday,PROPN
have,VERB
served,VERB
to,PART
emphasize,VERB
how,ADV
important,ADJ
it,PRON
is,VERB
for,ADP
the,DET
operators,NOUN
and,CONJ
regulators,NOUN
to,PART
develop,VERB
their,ADJ
own,ADJ
internal,ADJ
capability,NOUN
.,PUNCT

He,PRON
highlights,VERB
that,ADP
in,ADP
SMRT,PROPN
and,CONJ
SBSTs,PROPN
desire,VERB
to,PART
build,VERB
and,CONJ
run,VERB
an,DET
MRT,PROPN
system,NOUN
safely,ADV
",",PUNCT
smoothly,ADV
and,CONJ
efficiently,ADV
is,VERB
first,ADJ
and,CONJ
foremost,ADJ
an,DET
engineering,NOUN
issue,NOUN
.,PUNCT

Hence,ADV
",",PUNCT
both,DET
of,ADP
these,DET
operators,NOUN
have,VERB
to,PART
strive,VERB
to,PART
be,VERB
first,ADJ
-,PUNCT
class,NOUN
engineering,NOUN
companies,NOUN
with,ADP
a,DET
corporate,ADJ
mission,NOUN
that,ADJ
puts,VERB
engineering,NOUN
at,ADP
the,DET
top,NOUN
of,ADP
their,ADJ
priorities,NOUN
.,PUNCT

He,PRON
goes,VERB
on,ADP
to,PART
highlight,VERB
how,ADV
difficult,ADJ
it,PRON
is,VERB
to,PART
produce,VERB
top,ADJ
notch,NOUN
engineers,NOUN
in,ADP
Singapore,PROPN
today,NOUN
.,PUNCT

Providing,VERB
examples,NOUN
of,ADP
how,ADV
society,NOUN
has,VERB
since,ADP
changed,VERB
and,CONJ
how,ADV
the,DET
best,ADJ
students,NOUN
of,ADP
today,NOUN
would,VERB
rather,ADV
go,VERB
into,ADP
medicine,NOUN
",",PUNCT
law,NOUN
",",PUNCT
finance,NOUN
and,CONJ
business,NOUN
.,PUNCT

He,PRON
concludes,VERB
by,ADP
stating,VERB
that,ADP
any,DET
engineering,NOUN
related,VERB
industry,NOUN
may,VERB
continuously,ADV
buy,VERB
expertise,NOUN
and,CONJ
equipment,NOUN
from,ADP
abroad,ADV
.,PUNCT

However,ADV
as,ADP
the,DET
MRT,PROPN
breakdowns,NOUN
show,VERB
",",PUNCT
we,PRON
can,VERB
buy,VERB
the,DET
trains,NOUN
and,CONJ
the,DET
hardware,NOUN
but,CONJ
we,PRON
have,VERB
to,PART
develop,VERB
our,ADJ
own,ADJ
internal,ADJ
capabilities,NOUN
to,PART
maintain,VERB
them,PRON
well,ADV
and,CONJ
troubleshoot,NOUN
problems,NOUN
when,ADV
things,NOUN
go,VERB
awry,ADV
.,PUNCT

Singaporean,ADJ
engineering,NOUN
talents,NOUN
have,VERB
to,PART
be,VERB
nurtured,VERB
.,PUNCT

The,DET
tender,NOUN
for,ADP
the,DET
third,ADJ
government,NOUN
bus,NOUN
contract,NOUN
-,PUNCT
named,VERB
the,DET
Seletar,PROPN
package,NOUN
-,PUNCT
was,VERB
called,VERB
yesterday,NOUN
",",PUNCT
attracting,VERB
interest,NOUN
from,ADP
several,ADJ
companies,NOUN
and,CONJ
consortiums,NOUN
.,PUNCT

The,DET
package,NOUN
comprises,VERB
26,NUM
bus,NOUN
services,NOUN
-,PUNCT
24,NUM
routes,NOUN
currently,ADV
run,VERB
by,ADP
SBS,PROPN
Transit,PROPN
and,CONJ
SMRT,PROPN
",",PUNCT
along,ADP
with,ADP
two,NUM
new,ADJ
ones,NOUN
that,ADJ
will,VERB
be,VERB
announced,VERB
later,ADV
.,PUNCT

The,DET
successful,ADJ
bidder,NOUN
will,VERB
start,VERB
operating,VERB
the,DET
services,NOUN
in,ADP
two,NUM
batches,NOUN
from,ADP
the,DET
first,ADJ
half,NOUN
of,ADP
2018,NUM
",",PUNCT
the,DET
Land,PROPN
Transport,PROPN
Authority,PROPN
(,PUNCT
LTA,PROPN
),PUNCT
said,VERB
yesterday,NOUN
.,PUNCT

It,PRON
will,VERB
be,VERB
given,VERB
a,DET
fleet,NOUN
of,ADP
420,NUM
buses,NOUN
initially,ADV
",",PUNCT
expanding,VERB
to,ADP
about,ADV
500,NUM
in,ADP
2023,NUM
.,PUNCT

At,ADP
least,ADJ
five,NUM
potential,ADJ
bidders,NOUN
have,VERB
expressed,VERB
interest,NOUN
in,ADP
the,DET
tender,NOUN
",",PUNCT
which,ADJ
closes,VERB
on,ADP
Oct,PROPN
6,NUM
.,PUNCT

They,PRON
are,VERB
Tower,PROPN
Transit,PROPN
",",PUNCT
Go,VERB
Ahead,ADV
",",PUNCT
SMRT,PROPN
",",PUNCT
SBS,PROPN
Transit,PROPN
and,CONJ
two,NUM
other,ADJ
local,ADJ
consortium,NOUN
groups,NOUN
.,PUNCT

A,DET
bus,NOUN
suddenly,ADV
braked,VERB
and,CONJ
a,DET
58-year,NUM
-,PUNCT
old,ADJ
woman,NOUN
fell,VERB
and,CONJ
hit,VERB
her,ADJ
head,NOUN
.,PUNCT

While,ADP
she,PRON
survived,VERB
after,ADP
receiving,VERB
a,DET
surgery,NOUN
",",PUNCT
she,PRON
now,ADV
has,VERB
an,DET
artificial,ADJ
skull,NOUN
and,CONJ
lost,VERB
her,ADJ
senses,NOUN
of,ADP
smell,NOUN
and,CONJ
taste,NOUN
as,ADV
well,ADV
.,PUNCT

Her,ADJ
husband,NOUN
sued,VERB
SMRT,PROPN
and,CONJ
the,DET
bus,NOUN
driver,NOUN
on,ADP
her,ADJ
behalf,NOUN
to,PART
seek,VERB
damages,NOUN
.,PUNCT

The,DET
trial,NOUN
was,VERB
supposed,VERB
to,PART
open,VERB
today,NOUN
",",PUNCT
but,CONJ
both,DET
parties,NOUN
came,VERB
to,ADP
a,DET
settlement,NOUN
with,ADP
SMRT,PROPN
agreeing,VERB
to,PART
take,VERB
95,NUM
%,NOUN
accountability,NOUN
for,ADP
the,DET
accident,NOUN
.,PUNCT

The,DET
amount,NOUN
of,ADP
damages,NOUN
will,VERB
be,VERB
calculated,VERB
one,NUM
later,ADJ
date,NOUN
.,PUNCT

A,DET
temporary,ADJ
bus,NOUN
service,NOUN
linking,VERB
Bukit,PROPN
Panjang,PROPN
MRT,PROPN
and,CONJ
LRT,PROPN
stations,NOUN
to,ADP
Choa,PROPN
Chu,PROPN
Kang,PROPN
North,PROPN
5,NUM
will,VERB
be,VERB
launched,VERB
from,ADP
Sunday,PROPN
.,PUNCT

The,DET
new,ADJ
service,NOUN
number,NOUN
979M,ADJ
will,VERB
provide,VERB
residents,NOUN
of,ADP
Choa,PROPN
Chu,PROPN
Kang,PROPN
North,PROPN
5,NUM
with,ADP
a,DET
direct,ADJ
connection,NOUN
to,ADP
Bukit,PROPN
Panjang,PROPN
MRT,PROPN
station,NOUN
",",PUNCT
the,DET
Land,PROPN
Transport,PROPN
Authority,PROPN
(,PUNCT
LTA,PROPN
),PUNCT
and,CONJ
SMRT,PROPN
said,VERB
in,ADP
a,DET
joint,ADJ
statement,NOUN
.,PUNCT

Another,DET
incident,NOUN
of,ADP
a,DET
glass,NOUN
side,NOUN
panel,NOUN
shattering,VERB
on,ADP
an,DET
MRT,PROPN
train,NOUN
had,VERB
was,VERB
reported,VERB
on,ADP
Friday,PROPN
at,ADP
6.30pm,PROPN
.,PUNCT

The,DET
train,NOUN
was,VERB
travelling,VERB
from,ADP
Commonwealth,PROPN
to,ADP
Buona,PROPN
Vista,PROPN
when,ADV
the,DET
glass,NOUN
side,NOUN
panel,NOUN
suddenly,ADV
shattered,VERB
near,ADP
the,DET
reserved,ADJ
seat,NOUN
.,PUNCT

There,ADV
was,VERB
nobody,NOUN
leaning,VERB
against,ADP
the,DET
side,NOUN
panel,NOUN
and,CONJ
no,DET
one,NOUN
was,VERB
injured,VERB
in,ADP
the,DET
incident,NOUN
.,PUNCT

An,DET
SMRT,PROPN
staff,NOUN
was,VERB
later,ADV
stationed,VERB
near,ADP
the,DET
shattered,ADJ
glass,NOUN
side,NOUN
panel,NOUN
after,ADP
passengers,NOUN
alerted,VERB
the,DET
incident,NOUN
.,PUNCT

SMRT,PROPN
says,VERB
the,DET
train,NOUN
was,VERB
withdrawn,VERB
from,ADP
service,NOUN
and,CONJ
investigation,NOUN
is,VERB
still,ADV
ongoing,ADJ
.,PUNCT

In,ADP
response,NOUN
to,ADP
the,DET
recent,ADJ
spate,NOUN
of,ADP
rail,NOUN
breakdowns,NOUN
on,ADP
Monday,PROPN
evening,NOUN
and,CONJ
the,DET
following,ADJ
morning,NOUN
",",PUNCT
Business,PROPN
Times,PROPN
editorial,ADJ
post,NOUN
claimed,VERB
there,ADV
is,VERB
an,DET
urgent,ADJ
need,NOUN
to,PART
work,VERB
towards,ADP
an,DET
excellent,ADJ
public,ADJ
transport,NOUN
system,NOUN
-,PUNCT
dependable,ADJ
and,CONJ
convenient,ADJ
.,PUNCT

In,ADP
addition,NOUN
",",PUNCT
there,ADV
should,VERB
be,VERB
greater,ADJ
transparency,NOUN
and,CONJ
clarity,NOUN
from,ADP
SMRT,PROPN
when,ADV
it,PRON
comes,VERB
to,ADP
explaining,VERB
the,DET
reasons,NOUN
behind,ADP
a,DET
disruption,NOUN
",",PUNCT
as,ADV
well,ADV
as,ADP
the,DET
specific,ADJ
measures,NOUN
taken,VERB
to,PART
rectify,VERB
the,DET
identified,VERB
faults,NOUN
.,PUNCT

Furthermore,ADV
",",PUNCT
it,PRON
is,VERB
critical,ADJ
for,ADP
the,DET
authorities,NOUN
to,PART
win,VERB
back,PART
the,DET
public,NOUN
's,PART
trust,NOUN
and,CONJ
confidence,NOUN
towards,ADP
local,ADJ
public,ADJ
transport,NOUN
system,NOUN
.,PUNCT

For,ADP
example,NOUN
",",PUNCT
a,DET
move,NOUN
to,PART
offer,VERB
free,ADJ
train,NOUN
rides,NOUN
to,ADP
all,DET
is,VERB
a,DET
small,ADJ
investment,NOUN
that,ADJ
could,VERB
pay,VERB
big,ADJ
dividends,NOUN
for,ADP
SMRT.,NOUN

The,DET
goodwill,NOUN
earned,VERB
from,ADP
commuters,NOUN
would,VERB
go,VERB
a,DET
long,ADJ
way,NOUN
towards,ADP
repairing,VERB
the,DET
corporation,NOUN
's,PART
battered,VERB
reputation,NOUN
.,PUNCT

A,DET
track,NOUN
fault,NOUN
caused,VERB
a,DET
15-minute,ADJ
delay,NOUN
on,ADP
the,DET
North,PROPN
South,PROPN
line,NOUN
between,ADP
Yew,PROPN
Tee,PROPN
and,CONJ
Kranji,PROPN
at,ADP
around,ADV
2.35pm,NUM
on,ADP
Wednesday,PROPN
.,PUNCT

Southbound,PROPN
train,NOUN
services,NOUN
towards,ADP
Marina,PROPN
Bay,PROPN
were,VERB
affected,VERB
.,PUNCT

Free,ADJ
bus,NOUN
service,NOUN
ran,VERB
between,ADP
Choa,PROPN
Chu,PROPN
Kang,PROPN
and,CONJ
Kranji,PROPN
MRT,PROPN
stations,NOUN
during,ADP
the,DET
delay,NOUN
.,PUNCT

SMRT,NOUN
said,VERB
services,NOUN
resumed,VERB
at,ADP
2.50pm,NUM
and,CONJ
that,ADP
trains,NOUN
were,VERB
running,VERB
normally,ADV
by,ADP
3.20pm,NUM
.,PUNCT

This,DET
was,VERB
the,DET
delayed,VERB
online,ADV
publication,NOUN
of,ADP
SMRT,PROPN
winning,VERB
the,DET
Plaque,PROPN
of,ADP
Commendation,PROPN
(,PUNCT
Gold,PROPN
),PUNCT
award,NOUN
on,ADP
May,PROPN
Day,PROPN
.,PUNCT

SMRT,PROPN
's,PART
transport,NOUN
workers,NOUN
are,VERB
earning,VERB
20,NUM
and,CONJ
25,NUM
per,NOUN
cent,NOUN
more,ADJ
compared,VERB
to,ADP
2012,NUM
",",PUNCT
through,ADP
a,DET
higher,ADJ
base,NOUN
pay,NOUN
and,CONJ
a,DET
performance,NOUN
-,PUNCT
based,VERB
incentive,NOUN
scheme,NOUN
.,PUNCT

The,DET
"4,500",NUM
train,NOUN
staff,NOUN
and,CONJ
"2,800",NUM
bus,NOUN
workers,NOUN
now,ADV
also,ADV
have,VERB
a,DET
structured,ADJ
career,NOUN
pathway,NOUN
and,CONJ
their,ADJ
unions,NOUN
enjoy,VERB
a,DET
strong,ADJ
partnership,NOUN
with,ADP
senior,ADJ
management,NOUN
",",PUNCT
according,VERB
to,ADP
the,DET
company,NOUN
.,PUNCT

For,ADP
its,ADJ
efforts,NOUN
",",PUNCT
SMRT,PROPN
was,VERB
given,VERB
the,DET
Plaque,PROPN
of,ADP
Commendation,PROPN
(,PUNCT
Gold,PROPN
),PUNCT
award,NOUN
at,ADP
the,DET
labour,NOUN
movement,NOUN
's,PART
May,PROPN
Day,PROPN
awards,NOUN
.,PUNCT

This,DET
is,VERB
the,DET
first,ADJ
time,NOUN
it,PRON
is,VERB
receiving,VERB
the,DET
award,NOUN
.,PUNCT

DBS,PROPN
Group,PROPN
Research,PROPN
expect,VERB
the,DET
occurrence,NOUN
of,ADP
the,DET
latest,ADJ
train,NOUN
disruption,NOUN
",",PUNCT
which,ADJ
appears,VERB
to,PART
be,VERB
the,DET
most,ADV
major,ADJ
one,NOUN
since,ADP
December,PROPN
2011,NUM
",",PUNCT
to,PART
pose,VERB
downside,ADJ
risks,NOUN
to,ADP
our,ADJ
cost,NOUN
assumptions,NOUN
.,PUNCT

The,DET
closing,NOUN
price,NOUN
for,ADP
SMRT,PROPN
on,ADP
July,PROPN
9,NUM
was,VERB
S$1.485,PROPN
",",PUNCT
while,ADP
the,DET
target,NOUN
price,NOUN
by,ADP
DBS,PROPN
Group,PROPN
Research,PROPN
was,VERB
S$1.59,PROPN
.,PUNCT

Transport,NOUN
operators,NOUN
SMRT,PROPN
and,CONJ
SBS,PROPN
Transit,PROPN
will,VERB
extend,VERB
the,DET
operating,NOUN
hours,NOUN
of,ADP
their,ADJ
train,NOUN
and,CONJ
bus,NOUN
services,NOUN
starting,VERB
this,DET
weekend,NOUN
.,PUNCT

Some,DET
of,ADP
the,DET
roads,NOUN
will,VERB
also,ADV
be,VERB
temporarily,ADV
closed,VERB
due,ADP
to,ADP
Chinatown,PROPN
celebrations,NOUN
.,PUNCT

SMRT,PROPN
said,VERB
that,ADP
North,PROPN
South,PROPN
Line,NOUN
",",PUNCT
East,PROPN
West,PROPN
Line,PROPN
",",PUNCT
Circle,PROPN
Line,PROPN
and,CONJ
Bukit,PROPN
Panjang,PROPN
LRT,PROPN
will,VERB
extend,VERB
the,DET
operating,NOUN
hours,NOUN
starting,VERB
this,DET
Saturday,PROPN
.,PUNCT

SMRT,PROPN
has,VERB
partnered,VERB
with,ADP
Pathlight,PROPN
School,PROPN
for,ADP
50,NUM
commissioned,VERB
works,NOUN
of,ADP
art,NOUN
featuring,VERB
transport,NOUN
themes,NOUN
drawn,VERB
by,ADP
Pathlight,PROPN
students,NOUN
and,CONJ
alumni,NOUN
.,PUNCT

These,DET
works,NOUN
of,ADP
art,NOUN
will,VERB
be,VERB
displayed,VERB
island,NOUN
-,PUNCT
wide,ADV
in,ADP
the,DET
form,NOUN
of,ADP
wall,NOUN
stickers,NOUN
",",PUNCT
billboard,NOUN
posters,NOUN
",",PUNCT
and,CONJ
large,ADJ
format,NOUN
light,NOUN
boxes,NOUN
across,ADP
SMRTs,PROPN
train,NOUN
network,NOUN
for,ADP
the,DET
next,ADJ
four,NUM
months,NOUN
.,PUNCT

Bishan,PROPN
MRT,PROPN
station,NOUN
",",PUNCT
which,ADJ
features,VERB
19,NUM
paintings,NOUN
",",PUNCT
is,VERB
among,ADP
the,DET
first,ADJ
MRT,PROPN
stations,NOUN
to,PART
have,VERB
the,DET
artworks,NOUN
installed,VERB
.,PUNCT

Five,NUM
more,ADJ
City,PROPN
Direct,PROPN
Services,PROPN
(,PUNCT
CDS,PROPN
),PUNCT
",",PUNCT
which,ADJ
provide,VERB
commuters,NOUN
in,ADP
the,DET
East,PROPN
and,CONJ
North,PROPN
access,NOUN
to,ADP
the,DET
Central,PROPN
Business,PROPN
District,PROPN
(,PUNCT
CBD,PROPN
),PUNCT
",",PUNCT
will,VERB
be,VERB
rolled,VERB
out,PART
later,ADV
this,DET
month,NOUN
.,PUNCT

Of,ADP
the,DET
five,NUM
services,NOUN
",",PUNCT
Aedge,PROPN
Holdings,PROPN
will,VERB
operate,VERB
three,NUM
CDS,PROPN
661,NUM
",",PUNCT
662,NUM
and,CONJ
664,NUM
.,PUNCT

Bus,PROPN
Hub,PROPN
Service,PROPN
will,VERB
operate,VERB
the,DET
two,NUM
other,ADJ
services,NOUN
CDS,PROPN
663,NUM
and,CONJ
CDS,PROPN
665,NUM
.,PUNCT

The,DET
services,NOUN
are,VERB
meant,VERB
to,PART
mirror,VERB
MRT,PROPN
routes,NOUN
",",PUNCT
giving,VERB
commuters,NOUN
an,DET
alternative,NOUN
to,ADP
travelling,VERB
on,ADP
packed,ADJ
trains,NOUN
.,PUNCT

With,ADP
the,DET
introduction,NOUN
of,ADP
the,DET
new,ADJ
CDS,PROPN
",",PUNCT
two,NUM
SMRT,PROPN
bus,NOUN
services,NOUN
850E,PUNCT
and,CONJ
951E,NUM
will,VERB
have,VERB
parts,NOUN
of,ADP
their,ADJ
routes,NOUN
amended,VERB
from,ADP
28,NUM
September,PROPN
and,CONJ
12,NUM
October,PROPN
respectively,ADV
.,PUNCT

Service,NOUN
850E,PROPN
will,VERB
provide,VERB
residents,NOUN
living,VERB
along,ADP
Yishun,PROPN
Street,PROPN
41,NUM
and,CONJ
Yishun,PROPN
Avenue,PROPN
1,NUM
with,ADP
a,DET
direct,ADJ
route,NOUN
to,ADP
the,DET
CBD.,PROPN
Residents,NOUN
along,ADP
Yishun,PROPN
Avenue,PROPN
6,NUM
",",PUNCT
Yishun,PROPN
Street,PROPN
31,NUM
and,CONJ
Yishun,PROPN
Ring,PROPN
Road,PROPN
",",PUNCT
where,ADV
Service,PROPN
850E,PROPN
would,VERB
have,VERB
plied,VERB
",",PUNCT
will,VERB
be,VERB
able,ADJ
to,PART
take,VERB
CDS,PROPN
663,NUM
to,ADP
the,DET
city,NOUN
.,PUNCT

Residents,NOUN
along,ADP
Woodlands,PROPN
Avenue,PROPN
1,NUM
and,CONJ
Woodlands,PROPN
Avenue,PROPN
4,NUM
",",PUNCT
who,NOUN
used,VERB
to,PART
take,VERB
service,NOUN
951E,PROPN
",",PUNCT
will,VERB
be,VERB
able,ADJ
to,PART
take,VERB
CDS,PROPN
665,NUM
.,PUNCT

According,VERB
to,ADP
analyst,NOUN
from,ADP
UBS,PROPN
",",PUNCT
the,DET
price,NOUN
of,ADP
local,ADJ
private,ADJ
housing,NOUN
will,VERB
drop,VERB
further,ADV
by,ADP
7,NUM
%,NOUN
due,ADJ
to,ADP
the,DET
possible,ADJ
cooling,VERB
measures,NOUN
by,ADP
government,NOUN
next,ADJ
year,NOUN
.,PUNCT

The,DET
analyst,NOUN
also,ADV
states,VERB
that,ADP
the,DET
stocks,NOUN
on,ADP
MRT,PROPN
are,VERB
favourable,ADJ
because,ADP
the,DET
financing,NOUN
structure,NOUN
will,VERB
benefit,VERB
the,DET
transport,NOUN
operators,NOUN
such,ADJ
ast,NOUN
SMRT.,PROPN

A,DET
handrail,NOUN
in,ADP
a,DET
SMRT,PROPN
train,NOUN
suddenly,ADV
loosened,VERB
and,CONJ
nearly,ADV
hit,VERB
a,DET
commuter,NOUN
.,PUNCT

One,NUM
commuter,NOUN
said,VERB
that,ADP
the,DET
railing,NOUN
seemed,VERB
to,PART
be,VERB
glued,VERB
on,ADP
and,CONJ
he,PRON
expressed,VERB
his,ADJ
concerns,NOUN
",",PUNCT
hoping,VERB
that,ADP
the,DET
authorities,NOUN
will,VERB
pay,VERB
attention,NOUN
to,ADP
the,DET
issue,NOUN
and,CONJ
improve,VERB
on,ADP
the,DET
situation,NOUN
.,PUNCT

This,DET
incident,NOUN
occurred,VERB
on,ADP
a,DET
train,NOUN
heading,VERB
from,ADP
Jurong,PROPN
East,PROPN
to,ADP
Lakeside,PROPN
station,NOUN
",",PUNCT
at,ADP
around,ADV
10.35pm,NUM
on,ADP
March,PROPN
14,NUM
.,PUNCT

An,DET
image,NOUN
identifies,VERB
the,DET
carriage,NOUN
as,ADP
3015,NUM
.,PUNCT

Singapore,PROPN
state,NOUN
investment,NOUN
company,NOUN
Temasek,PROPN
Holdings,PROPN
Pte,PROPN
is,VERB
considering,VERB
a,DET
buyout,NOUN
offer,NOUN
for,ADP
SMRT,PROPN
Corp.,PROPN
",",PUNCT
the,DET
city,NOUN
-,PUNCT
states,NOUN
biggest,ADJ
subway,NOUN
operator,NOUN
",",PUNCT
a,DET
person,NOUN
with,ADP
knowledge,NOUN
of,ADP
the,DET
matter,NOUN
said,VERB
.,PUNCT

Temasek,PROPN
is,VERB
weighing,VERB
an,DET
offer,NOUN
to,PART
buy,VERB
all,ADJ
the,DET
shares,NOUN
it,PRON
does,VERB
nt,ADV
already,ADV
own,ADJ
in,ADP
SMRT,PROPN
",",PUNCT
according,VERB
to,ADP
the,DET
person,NOUN
",",PUNCT
who,NOUN
asked,VERB
not,ADV
to,PART
be,VERB
identified,VERB
as,ADP
the,DET
information,NOUN
is,VERB
private,ADJ
.,PUNCT

It,PRON
currently,ADV
has,VERB
a,DET
54,NUM
percent,NOUN
stake,NOUN
in,ADP
SMRT,PROPN
",",PUNCT
which,ADJ
has,VERB
a,DET
market,NOUN
value,NOUN
of,ADP
about,ADV
$,SYM
2.4,NUM
billion,NUM
(,PUNCT
US$,SYM
1.7,NUM
billion,NUM
),PUNCT
in,ADP
Singapore,PROPN
",",PUNCT
data,NOUN
compiled,VERB
by,ADP
Bloomberg,PROPN
show,VERB
.,PUNCT

Having,VERB
played,VERB
a,DET
pivotal,ADJ
role,NOUN
in,ADP
establishing,VERB
the,DET
then,ADV
Nanyang,PROPN
Technological,PROPN
Institute,PROPN
(,PUNCT
NTI,PROPN
),PUNCT
and,CONJ
SIM,PROPN
University,PROPN
(,PUNCT
UniSIM,PROPN
),PUNCT
",",PUNCT
Professor,PROPN
Cham,PROPN
Tao,PROPN
Soon,ADV
now,ADV
has,VERB
a,DET
new,ADJ
challenge,NOUN
getting,VERB
the,DET
new,ADJ
Singapore,PROPN
Rail,PROPN
Academy,PROPN
up,ADV
and,CONJ
running,VERB
to,PART
make,VERB
up,PART
for,ADP
the,DET
lost,ADJ
time,NOUN
in,ADP
developing,VERB
Singapores,PROPN
rail,NOUN
engineers,NOUN
.,PUNCT

To,PART
be,VERB
launched,VERB
in,ADP
the,DET
second,ADJ
half,NOUN
of,ADP
the,DET
year,NOUN
",",PUNCT
the,DET
academy,NOUN
will,VERB
build,VERB
and,CONJ
develop,VERB
in,ADP
-,PUNCT
depth,NOUN
capability,NOUN
in,ADP
rail,NOUN
technology,NOUN
.,PUNCT

A,DET
SMRT,PROPN
bus,NOUN
captain,NOUN
was,VERB
caught,VERB
flashing,VERB
a,DET
rude,ADJ
hand,NOUN
gesture,NOUN
to,ADP
a,DET
lorry,NOUN
delivery,NOUN
driver,NOUN
Alan,PROPN
Yap,PROPN
.,PUNCT

According,VERB
to,ADP
Alan,PROPN
Yap,PROPN
",",PUNCT
when,ADV
he,PRON
was,VERB
travelling,VERB
in,ADP
the,DET
middle,ADJ
lane,NOUN
on,ADP
Lentor,PROPN
Avenue,PROPN
when,ADV
the,DET
bus,NOUN
(,PUNCT
service,NOUN
number,NOUN
853,NUM
),PUNCT
had,VERB
tried,VERB
to,PART
cut,VERB
into,ADP
his,ADJ
lane,NOUN
.,PUNCT

Bus,NOUN
operator,NOUN
SMRT,PROPN
has,VERB
apologised,VERB
over,ADP
the,DET
incident,NOUN
and,CONJ
suspended,VERB
the,DET
bus,NOUN
captain,NOUN
involved,VERB
.,PUNCT

It,PRON
is,VERB
also,ADV
investigating,VERB
the,DET
incident,NOUN
.,PUNCT

Madam,PROPN
Ding,PROPN
Weibo,PROPN
sued,VERB
SMRT,PROPN
and,CONJ
former,ADJ
bus,NOUN
driver,NOUN
M,PROPN
Ezar,PROPN
for,ADP
a,DET
2011,NUM
accident,NOUN
.,PUNCT

Madam,PROPN
Ding,PROPN
Weibo,PROPN
hit,VERB
her,ADJ
head,NOUN
and,CONJ
went,VERB
into,ADP
a,DET
coma,NOUN
for,ADP
weeks,NOUN
after,ADP
the,DET
bus,NOUN
driver,NOUN
braked,VERB
abruptly,ADV
.,PUNCT

Recently,ADV
",",PUNCT
SMRT,PROPN
has,VERB
agreed,VERB
to,PART
bear,VERB
95,NUM
percent,NOUN
of,ADP
the,DET
responsibility,NOUN
",",PUNCT
while,ADP
Ezar,PROPN
has,VERB
already,ADV
fined,VERB
$,SYM
"4,500",NUM
in,ADP
January,PROPN
2013,NUM
.,PUNCT

Trunk,NOUN
bus,NOUN
services,NOUN
calling,VERB
at,ADP
MRT,PROPN
stations,NOUN
hit,VERB
by,ADP
major,ADJ
breakdowns,NOUN
will,VERB
be,VERB
ramped,VERB
up,PART
to,PART
provide,VERB
alternative,ADJ
travel,NOUN
options,NOUN
for,ADP
commuters,NOUN
",",PUNCT
Senior,PROPN
Minister,PROPN
of,ADP
State,PROPN
for,ADP
Transport,PROPN
Josephine,PROPN
Teo,PROPN
said,VERB
.,PUNCT

These,DET
options,NOUN
are,VERB
