PART,to,O
VERB,improve,O
ADV,as,O
NOUN,fare,O
PUNCT,-,O
NOUN,box,O
NOUN,revenue,O
NOUN,risks,O
VERB,are,O
VERB,removed,O
ADP,with,O
DET,the,O
NOUN,government,O
NOUN,bus,O
VERB,contracting,O
NOUN,model,O
VERB,expected,O
PART,to,O
VERB,take,O
NOUN,effect,O
ADP,from,O
PROPN,September,DATE
PUNCT,0,O
,,
ADP,On,O
DET,the,O
ADJ,other,O
NOUN,hand,O
PUNCT,',',O
ADJ,its,O
NOUN,taxi,O
NOUN,business,O
VERB,achieved,O
DET,an,O
NOUN,operating,O
NOUN,profit,O
ADP,of,O
SYM,$,MONEY
NUM,17,MONEY
NUM,million,MONEY
ADP,in,O
ADJ,financial,DATE
NOUN,year,DATE
NUM,2016,DATE
PUNCT,',',O
ADV,up,O
ADP,from,O
SYM,$,MONEY
NUM,13.7,MONEY
NUM,million,MONEY
ADJ,last,DATE
NOUN,year,DATE
PUNCT,0,O
,,
ADV,Nonetheless,O
PUNCT,',',O
ADJ,its,O
NOUN,core,O
NOUN,operations,O
VERB,will,O
VERB,remain,O
VERB,challenging,O
ADP,on,O
DET,the,O
NOUN,back,O
ADP,of,O
ADJ,higher,O
NOUN,operating,O
NOUN,costs,O
PUNCT,0,O
,,
ADV,There,O
VERB,will,O
VERB,be,O
DET,a,O
ADJ,new,O
PROPN,SMRT,ORG
NOUN,bus,O
NOUN,service,O
ADJ,that,O
VERB,will,O
VERB,ply,O
PROPN,Choa,ROAD
PROPN,Chu,ROAD
PROPN,Kang,ROAD
PROPN,Avenue,ROAD
NUM,7,ROAD
PUNCT,',',O
PROPN,Choa,ROAD
PROPN,Chu,ROAD
PROPN,Kang,ROAD
PROPN,Grove,ROAD
CONJ,and,O
PROPN,Keat,ROAD
PROPN,Hong,ROAD
PROPN,Link,ROAD
VERB,starting,O
ADP,from,O
ADJ,next,DATE
PROPN,Sunday,DATE
PUNCT,(,O
PROPN,May,DATE
NUM,15,DATE
PUNCT,),O
PUNCT,0,O
,,
ADP,In,O
DET,a,O
ADJ,joint,O
NOUN,news,O
NOUN,release,O
VERB,issued,O
ADP,on,O
PROPN,Tuesday,DATE
PUNCT,',',O
PROPN,SMRT,ORG
CONJ,and,O
DET,the,O
PROPN,Land,ORG
PROPN,Transport,ORG
PROPN,Authority,ORG
PUNCT,(,O
PROPN,LTA,ORG
PUNCT,),O
VERB,said,O
DET,the,O
NOUN,service,O
VERB,will,O
VERB,start,O
ADP,from,O
PROPN,Choa,INTERCHANGE
PROPN,Chu,INTERCHANGE
PROPN,Kang,INTERCHANGE
PROPN,Bus,INTERCHANGE
PROPN,Interchange,INTERCHANGE
PUNCT,0,O
,,
DET,The,O
ADJ,new,O
NOUN,loop,O
NOUN,service,O
NUM,308,BUS
VERB,will,O
VERB,operate,O
ADJ,daily,DATE
PUNCT,',',O
VERB,including,O
ADJ,public,O
NOUN,holidays,O
PUNCT,0,O
,,
DET,A,O
NOUN,contractor,O
VERB,suffered,O
DET,a,O
NOUN,burn,O
NOUN,injury,O
ADP,on,O
ADJ,his,O
ADJ,left,O
NOUN,hand,O
ADP,while,O
VERB,carrying,O
PART,out,O
NOUN,maintenance,O
NOUN,works,O
ADP,at,O
PROPN,Sembawang,STATION
PROPN,MRT,STATION
NOUN,station,STATION
ADV,early,O
ADP,on,O
PROPN,Thursday,DATE
NOUN,morning,TIME
PUNCT,(,O
PROPN,May,DATE
NUM,26,DATE
PUNCT,),O
PUNCT,0,O
,,
ADJ,Same,O
ADP,as,O
PROPN,ST,ORG
PART,'''',O
NOUN,Downtown,LINE
NOUN,Line,LINE
VERB,sees,O
NUM,214k,CARDINAL
NOUN,trips,O
ADV,daily,DATE
ADP,with,O
ADJ,new,O
NOUN,stage,O
PUNCT,'''',O
,,
NOUN,Writer,TITLE
PUNCT,',',O
PROPN,Ye,PERSON
PROPN,Pengfei,PERSON
PUNCT,',',O
VERB,shared,O
ADP,about,O
DET,the,O
ADJ,latest,O
NOUN,buyout,O
NOUN,offer,O
ADP,from,O
PROPN,Temasek,ORG
PROPN,Holdings,ORG
ADP,towards,O
PROPN,SMRT,ORG
NOUN,corporation,ORG
CONJ,and,O
VERB,highlighted,O
DET,the,O
NOUN,confusion,O
ADP,on,O
DET,the,O
NOUN,concept,O
ADP,of,O
NOUN,entity,O
ADP,for,O
DET,both,O
NOUN,organisations,O
PUNCT,0,O
,,
ADP,Although,O
PROPN,Temasek,ORG
VERB,is,O
ADV,legally,O
DET,a,O
ADJ,registered,O
NOUN,company,O
PUNCT,',',O
ADJ,its,O
ADJ,only,O
NOUN,shareholder,O
VERB,is,O
PROPN,Finance,ORG
PROPN,Ministry,ORG
PUNCT,0,O
,,
ADV,Hence,O
PUNCT,',',O
DET,the,O
NOUN,writer,TITLE
VERB,claimed,O
PROPN,Temasek,ORG
PART,'''s',O
NOUN,acquisition,O
ADP,of,O
PROPN,SMRT,ORG
VERB,is,O
ADJ,equivalent,O
ADP,to,O
DET,a,O
NOUN,move,O
ADP,of,O
VERB,making,O
PRON,it,O
DET,a,O
ADJ,national,O
NOUN,asset,O
PUNCT,0,O
,,
ADV,However,O
PUNCT,',',O
PRON,he,O
ADV,also,O
VERB,noted,O
ADP,that,O
DET,the,O
NOUN,company,O
VERB,would,O
VERB,be,O
VERB,given,O
DET,the,O
NOUN,freedom,O
PART,to,O
VERB,run,O
ADP,as,O
DET,a,O
ADJ,private,O
NOUN,entity,O
PUNCT,0,O
,,
PRON,He,O
VERB,believes,O
PRON,it,O
VERB,is,O
DET,a,O
ADJ,right,O
NOUN,move,O
PART,to,O
VERB,delist,O
PROPN,SMRT,ORG
CONJ,but,O
PRON,it,O
VERB,is,O
ADV,also,O
ADV,equally,O
ADJ,important,O
PART,to,O
VERB,describe,O
DET,the,O
ADJ,correct,O
NOUN,concept,O
ADP,of,O
NOUN,entity,O
ADP,for,O
DET,the,O
NOUN,company,O
PUNCT,0,O
,,
PRON,It,O
VERB,should,O
ADV,no,O
ADV,longer,O
VERB,be,O
DET,a,O
ADV,publicly,O
VERB,listed,O
NOUN,company,O
CONJ,but,O
ADJ,its,O
NOUN,delisting,O
VERB,is,O
ADV,also,O
ADV,not,O
DET,a,O
NOUN,privatisation,O
PUNCT,0,O
,,
ADJ,Same,O
ADP,as,O
PROPN,ST,ORG
PART,'''',O
NOUN,Video,O
NOUN,points,O
ADP,to,O
PROPN,US,NORP
NOUN,duo,O
ADP,as,O
NOUN,train,O
NOUN,vandals,O
PART,'''',O
,,
ADJ,Same,O
ADP,as,O
PROPN,ST,ORG
PART,'''',O
NOUN,DTL2,LINE
PART,to,O
VERB,have,O
NOUN,impact,O
ADP,on,O
PROPN,Q4,DATE
NOUN,revenue,O
PUNCT,:,O
PROPN,SMRT,ORG
PART,'''',O
,,
DET,This,O
NOUN,article,O
VERB,is,O
DET,an,O
NOUN,interview,O
ADP,with,O
NUM,three,CARDINAL
NOUN,bus,O
NOUN,drivers,O
ADP,from,O
PROPN,China,NORP
NOUN,who,O
VERB,have,O
VERB,come,O
ADJ,all,O
DET,the,O
NOUN,way,O
ADP,to,O
PROPN,Singapore,NORP
PART,to,O
VERB,become,O
DET,a,O
NOUN,bus,O
NOUN,driver,O
ADP,under,O
DET,the,O
ADJ,largest,O
ADJ,private,O
NOUN,bus,O
NOUN,company,O
PUNCT,',',O
PROPN,Woodlands,ORG
PROPN,Transport,ORG
PUNCT,0,O
,,
PRON,They,O
VERB,shared,O
ADP,on,O
DET,the,O
NOUN,reasons,O
ADV,why,O
PRON,they,O
VERB,decided,O
PART,to,O
VERB,come,O
ADP,to,O
PROPN,Singapore,NORP
PART,to,O
VERB,work,O
CONJ,and,O
ADV,also,O
DET,the,O
NOUN,difficulties,O
PRON,they,O
VERB,faced,O
VERB,being,O
ADJ,new,O
ADP,to,O
DET,the,O
NOUN,job,O
PUNCT,0,O
,,
DET,The,TITLE
NOUN,reporter,TITLE
VERB,mentioned,O
ADP,that,O
NOUN,manpower,O
NOUN,shortage,O
VERB,was,O
NUM,one,O
ADP,of,O
DET,the,O
NOUN,reasons,O
ADV,why,O
NOUN,bus,O
NOUN,companies,O
VERB,had,O
PART,to,O
VERB,hire,O
ADJ,foreign,O
NOUN,bus,O
NOUN,drivers,O
,,
ADP,In,O
NUM,2013,DATE
PUNCT,',',O
ADP,out,O
ADP,of,O
DET,the,O
NUM,1900,CARDINAL
NOUN,bus,O
NOUN,drivers,O
VERB,hired,O
ADP,by,O
PROPN,SMRT,ORG
PUNCT,',',O
NUM,58,PERCENT
NOUN,%,PERCENT
VERB,were,O
PROPN,Singapore,NORP
NOUN,citizens,O
CONJ,or,O
NOUN,PR,O
ADP,while,O
DET,the,O
ADJ,other,O
NUM,42,PERCENT
NOUN,%,PERCENT
VERB,were,O
ADP,from,O
PROPN,Malaysia,NORP
CONJ,or,O
PROPN,China,NORP
PUNCT,0,O
,,
ADV,When,O
DET,the,O
NUM,three,CARDINAL
NOUN,drivers,O
VERB,were,O
VERB,asked,O
ADP,on,O
ADJ,their,O
NOUN,thoughts,O
ADP,about,O
DET,the,O
PROPN,SMRT,ORG
NOUN,drivers,O
VERB,strike,O
ADP,in,O
NUM,2012,DATE
PUNCT,',',O
PRON,they,O
ADV,unanimously,O
VERB,disagreed,O
ADP,with,O
ADJ,their,O
NOUN,act,O
CONJ,and,O
VERB,believed,O
ADP,that,O
ADV,there,O
VERB,are,O
ADJ,better,O
NOUN,solutions,O
PART,to,O
VERB,solve,O
DET,the,O
NOUN,problem,O
PUNCT,0,O
,,
NOUN,Shares,O
ADP,of,O
NOUN,rail,O
NOUN,operator,O
PROPN,SMRT,ORG
VERB,ended,O
PROPN,S$0.015,MONEY
ADV,higher,O
ADP,at,O
PROPN,S$1.50,MONEY
ADP,on,O
NOUN,volume,O
ADP,of,O
NUM,6.2,MONEY
NUM,million,MONEY
PUNCT,0,O
,,
PROPN,OCBC,ORG
PROPN,Investment,ORG
PROPN,Research,ORG
VERB,said,O
PRON,it,O
VERB,expects,O
NOUN,rail,O
PUNCT,-,O
VERB,related,O
NOUN,expenses,O
PART,to,O
VERB,be,O
DET,a,O
NOUN,drag,O
ADP,on,O
DET,the,O
NOUN,company,O
PART,'''s',O
NOUN,earnings,O
ADP,for,O
DET,the,O
ADJ,next,DATE
NUM,three,DATE
NOUN,years,DATE
ADP,at,O
ADJ,least,O
PUNCT,0,O
,,
ADP,With,O
DET,the,O
ADJ,recent,O
NOUN,run,O
PUNCT,-,O
NOUN,up,O
ADP,in,O
ADJ,its,O
ADP,in,O
NOUN,share,O
NOUN,price,O
PUNCT,',',O
PRON,they,O
VERB,downgrade,O
PROPN,SMRT,ORG
PART,to,O
VERB,hold,O
ADP,on,O
NOUN,valuation,O
NOUN,grounds,O
PUNCT,',',O
ADP,with,O
DET,a,O
ADJ,lower,O
PROPN,DDM,O
PUNCT,-,O
VERB,derived,O
PROPN,FV,O
ADP,of,O
PROPN,S$1.43,MONEY
PUNCT,0,O
,,
PROPN,Transport,TITLE
PROPN,Minister,TITLE
PROPN,Khaw,PERSON
PROPN,Boon,PERSON
PROPN,Wan,PERSON
VERB,has,O
VERB,hinted,O
ADV,again,O
ADP,at,O
VERB,restructuring,O
DET,the,O
NOUN,rail,O
NOUN,industry,O
PUNCT,-,O
DET,the,O
ADJ,second,ORDINAL
NOUN,time,O
ADP,within,O
DET,a,O
NOUN,month,
PUNCT,0,O
,,
VERB,Speaking,O
ADP,at,O
DET,a,O
PROPN,Joint,O
PROPN,Forum,O
ADP,on,O
PROPN,Infrastructure,O
PROPN,Maintenance,O
ADP,on,O
PROPN,Friday,DATE
PUNCT,(,O
PROPN,Dec,DATE
NUM,4,DATE
PUNCT,),O
PUNCT,',',O
PROPN,Mr,O
PROPN,Khaw,PERSON
VERB,said,O
PUNCT,",O
VERB,creating,O
DET,an,O
ADJ,excellent,O
NOUN,rail,O
NOUN,system,O
VERB,requires,O
DET,an,O
VERB,integrated,O
NOUN,approach,O
PUNCT,',',O
ADP,from,O
NOUN,design,O
ADP,through,O
NOUN,construction,O
PUNCT,',',O
ADJ,actual,O
NOUN,operations,O
CONJ,and,O
NOUN,maintenance,O
PUNCT,",O
PUNCT,0,O
,,
PRON,He,O
VERB,said,O
DET,the,O
ADJ,current,O
NOUN,model,O
VERB,separates,O
DET,the,O
DET,the,O
NOUN,designer,O
CONJ,and,O
NOUN,builder,O
PUNCT,-,O
DET,the,O
PROPN,Land,ORG
PROPN,Transport,ORG
PROPN,Authority,ORG
PUNCT,-,O
ADP,from,O
DET,the,O
NOUN,maintainer,O
CONJ,and,O
NOUN,operator,O
PUNCT,-,O
PROPN,SMRT,ORG
PROPN,Corp,ORG
CONJ,and,O
PROPN,SBS,ORG
PROPN,Transit,ORG
PUNCT,0,O
,,
DET,This,O
NOUN,model,O
VERB,is,O
ADV,not,O
ADV,so,O
ADJ,ideal,O
ADP,from,O
DET,an,O
NOUN,engineer,O
PART,'''s',O
NOUN,viewpoint,O
ADP,on,O
NOUN,life,O
PUNCT,-,O
NOUN,cycle,O
NOUN,perspective,O
PUNCT,0,O
,,
ADP,As,O
ADJ,such,O
PUNCT,',',O
PRON,he,O
VERB,has,O
VERB,instructed,O
DET,the,O
PROPN,LTA,ORG
PART,to,O
VERB,beef,O
PART,up,O
ADJ,its,O
NOUN,engineering,O
NOUN,team,O
CONJ,and,O
PART,to,O
VERB,be,O
ADJ,ready,O
PART,to,O
VERB,handle,O
DET,both,O
NOUN,rail,O
NOUN,operation,O
CONJ,and,O
NOUN,maintenance,O
PUNCT,0,O
,,
NOUN,Yesterday,DATE
PUNCT,',',O
PROPN,Mr,O
PROPN,Khaw,PERSON
VERB,witnessed,O
DET,the,O
NOUN,signing,O
ADP,of,O
DET,a,O
NOUN,memorandum,O
ADP,of,O
NOUN,understanding,O
ADP,between,O
DET,the,O
PROPN,LTA,ORG
PUNCT,',',O
PROPN,PUB,ORG
PUNCT,',',O
PROPN,SBST,ORG
CONJ,and,O
PROPN,SMRT,ORG
PART,to,O
VERB,foster,O
NOUN,relations,O
ADP,in,O
NOUN,infrastructure,O
NOUN,maintenance,O
PUNCT,0,O
,,
NOUN,Areas,O
ADP,of,O
NOUN,collaboration,O
VERB,include,O
NOUN,asset,O
NOUN,management,O
NOUN,strategies,O
PUNCT,',',O
NOUN,maintenance,O
NOUN,programmes,O
PUNCT,',',O
NOUN,maintenance,O
NOUN,expertise,O
PUNCT,',',O
CONJ,and,O
NOUN,audit,O
NOUN,processes,O
PUNCT,0,O
,,
DET,A,O
NOUN,track,O
NOUN,fault,O
ADJ,that,O
VERB,occurred,O
ADP,near,O
PROPN,Jurong,STATION
PROPN,East,STATION
NOUN,station,STATION
VERB,had,O
VERB,caused,O
DET,a,O
NOUN,delay,O
ADP,on,O
DET,the,O
PROPN,East,LINE
PUNCT,-,LINE
PROPN,West,LINE
PROPN,Line,LINE
DET,this,O
NOUN,morning,TIME
PUNCT,0,O
,,
PROPN,SMRT,ORG
VERB,had,O
ADV,first,O
VERB,announced,O
ADP,in,O
DET,a,O
NOUN,tweet,O
ADP,at,O
PROPN,8.41am,TIME
PART,to,O
VERB,expect,O
DET,an,O
ADJ,additional,
NUM,10,TIME
NOUN,minutes,TIME
ADP,in,O
VERB,travelling,O
NOUN,time,O
ADP,from,O
PROPN,Joo,STATION
PROPN,Koon,STATION
ADP,to,O
PROPN,Clementi,STATION
NOUN,stations,STATION
PUNCT,',',O
ADP,in,O
DET,the,O
NOUN,direction,O
ADP,of,O
PROPN,Pasir,STATION
PROPN,Ris,STATION
PUNCT,0,O
,,
PRON,It,O
ADV,later,O
VERB,tweeted,O
ADP,about,O
DET,a,O
NUM,5,TIME
NOUN,mins,TIME
ADJ,additional,O
ADJ,travelling,O
NOUN,time,O
ADP,at,O
NUM,9.18am,TIME
PUNCT,0,O
,,
NOUN,SMRT,ORG
VERB,tweeted,O
ADP,at,O
PROPN,9.57am,TIME
ADP,that,O
ADJ,normal,O
NOUN,service,O
VERB,has,O
VERB,resumed,O
ADV,alone,O
PROPN,East,LINE
PROPN,West,LINE
PROPN,Line,LINE
PUNCT,0,O
,,
DET,The,O
NOUN,power,AREA
NOUN,supply,AREA
NOUN,system,AREA
ADP,of,O
DET,the,O
ADJ,entire,O
PROPN,MRT,AREA
CONJ,and,O
PROPN,LRT,AREA
NOUN,network,AREA
VERB,will,O
VERB,receive,O
DET,a,O
ADJ,thorough,O
NOUN,health,O
NOUN,check,O
ADP,by,O
ADJ,next,DATE
NOUN,month,DATE
PUNCT,0,O
,,
ADP,In,O
DET,a,O
ADJ,first,ORDINAL
ADP,for,O
DET,the,O
NOUN,rail,AREA
NOUN,network,AREA
PUNCT,',',O
DET,the,O
PROPN,Land,ORG
PROPN,Transport,ORG
PROPN,Authority,ORG
PUNCT,(,O
PROPN,LTA,ORG
PUNCT,),O
VERB,has,O
VERB,appointed,O
DET,an,O
PROPN,Independent,O
PROPN,Advisory,O
PROPN,Panel,O
PART,to,O
VERB,study,O
DET,the,O
NOUN,power,O
NOUN,system,O
PART,'''s',O
NOUN,resilience,O
PUNCT,0,O
,,
PROPN,Transport,TITLE
PROPN,Minister,TITLE
PROPN,Khaw,PERSON
PROPN,Boon,PERSON
PROPN,Wan,PERSON
VERB,said,O
DET,the,O
NOUN,panel,O
VERB,will,O
VERB,look,O
ADP,into,O
DET,all,O
ADJ,recent,O
NOUN,power,O
PUNCT,-,O
VERB,related,O
NOUN,disruptions,O
PUNCT,',',O
VERB,identify,O
ADJ,potential,O
NOUN,system,O
NOUN,gaps,O
PUNCT,',',O
CONJ,and,O
VERB,determine,O
DET,the,O
NOUN,timing,O
ADP,for,O
DET,the,O
ADJ,next,O
NOUN,upgrade,O
PUNCT,0,O
,,
PROPN,SMRT,ORG
VERB,has,O
VERB,launched,O
PROPN,Singapore,NORP
PART,'''s',O
ADJ,first,ORDINAL
ADJ,intergalactic,O
PROPN,Star,O
PROPN,Wars,O
NOUN,concept,O
NOUN,trains,O
CONJ,and,O
NOUN,buses,O
ADP,on,O
PROPN,Tuesday,DATE
PUNCT,',',O
ADP,in,O
DET,a,O
NOUN,tie,O
PUNCT,-,O
NOUN,up,O
ADP,with,O
PROPN,Disney,ORG
PUNCT,0,O
,,
DET,The,O
NOUN,launch,O
VERB,is,O
ADP,in,O
NOUN,line,O
ADP,with,O
DET,the,O
NOUN,world,O
NOUN,premiere,O
ADP,of,O
DET,the,O
ADJ,latest,O
NOUN,instalment,O
ADP,of,O
DET,the,O
NOUN,series,O
PUNCT,',',O
PROPN,Star,O
PROPN,Wars,O
PUNCT,:,O
DET,The,O
PROPN,Force,O
PROPN,Awakens,O
PUNCT,0,O
,,
DET,The,O
NOUN,movie,O
NOUN,premieres,O
ADP,in,O
PROPN,Singapore,NORP
ADP,at,O
NUM,12.01am,TIME
ADP,on,O
PROPN,Thursday,DATE
,,
ADP,On,O
NUM,6,DATE
PROPN,Sept,DATE
ADP,around,O
PROPN,12.24pm,TIME
PUNCT,',',O
DET,the,O
NOUN,doors,O
ADP,of,O
PROPN,SMRT,ORG
NOUN,bus,O
NOUN,service,O
NUM,860,BUS
VERB,had,O
ADV,reportedly,O
VERB,closed,O
ADP,on,O
DET,a,O
NUM,15,CARDINAL
NOUN,year,
ADJ,old,
NOUN,student,TITLE
PUNCT,',',O
PROPN,Min,PERSON
PROPN,Hui,PERSON
ADV,when,O
PRON,she,O
VERB,was,O
VERB,boarding,O
DET,the,O
NOUN,bus,O
PUNCT,',',O
VERB,injuring,O
ADJ,her,O
ADJ,left,O
NOUN,leg,O
PUNCT,0,O
,,
PRON,She,O
VERB,says,O
DET,the,O
NOUN,bus,O
NOUN,driver,O
VERB,had,O
VERB,closed,O
DET,the,O
NOUN,doors,O
ADP,on,O
NUM,one,O
ADP,of,O
ADJ,her,O
NOUN,legs,O
ADP,as,O
PRON,she,O
VERB,was,O
ADV,still,O
VERB,boarding,O
PUNCT,0,O
,,
PRON,He,O
VERB,had,O
VERB,looked,O
ADP,toward,O
ADJ,her,O
NOUN,direction,O
CONJ,but,O
VERB,did,O
ADV,not,O
VERB,seem,O
PART,to,O
VERB,know,O
ADP,that,O
DET,the,O
NOUN,students,O
NOUN,leg,O
VERB,had,O
VERB,been,O
VERB,trapped,O
PUNCT,0,O
,,
ADV,Instead,O
PUNCT,',',O
PRON,he,O
VERB,tried,O
VERB,closing,O
DET,the,O
NOUN,doors,O
ADV,again,O
PUNCT,',',O
CONJ,and,O
PROPN,Ming,PERSON
PROPN,Hui,PERSON
VERB,had,O
PART,to,O
VERB,pull,O
PRON,her,O
NOUN,leg,O
PART,out,O
PUNCT,0,O
,,
PROPN,Ming,PERSON
PROPN,Huis,PERSON
NOUN,father,O
PUNCT,',',O
NUM,50,CARDINAL
NOUN,year,O
ADJ,old,DATE
PROPN,Mr,PERSON
PROPN,Tan,PERSON
PUNCT,',',O
VERB,sought,O
DET,a,O
NOUN,clarification,O
ADP,from,O
DET,the,O
NOUN,passenger,O
NOUN,service,O
NOUN,counter,O
PUNCT,0,O
,,
PRON,He,O
VERB,said,O
PRON,he,O
VERB,felt,O
ADJ,his,O
NOUN,complaint,O
VERB,was,O
ADV,not,O
VERB,taken,O
ADV,seriously,O
CONJ,and,O
DET,no,O
NOUN,apology,O
VERB,was,O
VERB,offered,O
ADP,as,O
DET,the,O
NOUN,staff,O
ADV,just,O
VERB,handed,O
PRON,him,O
DET,a,O
NOUN,form,O
PART,to,O
VERB,fill,O
ADP,in,O
NOUN,details,O
ADP,of,O
DET,the,O
NOUN,incident,O
PUNCT,0,O
,,
PROPN,Mr,PERSON
PROPN,Tan,PERSON
VERB,has,O
ADP,since,O
VERB,brought,O
ADJ,his,O
NOUN,daughter,O
PART,to,O
VERB,lodge,O
DET,a,O
NOUN,police,O
NOUN,report,O
PUNCT,',',O
VERB,visited,O
DET,the,O
NOUN,doctor,O
CONJ,and,O
VERB,intends,O
PART,to,O
VERB,take,O
ADJ,legal,O
NOUN,action,O
PUNCT,0,O
,,
ADP,While,O
ADJ,his,O
NOUN,daughters,O
NOUN,injuries,O
VERB,are,O
ADV,not,O
ADJ,serious,O
PUNCT,',',O
PROPN,Mr,PERSON
PROPN,Tan,PERSON
VERB,is,O
VERB,worried,O
ADP,that,O
DET,the,O
NOUN,consequences,O
VERB,might,O
VERB,have,O
VERB,been,O
ADJ,different,O
ADP,if,O
DET,an,O
ADJ,elderly,O
CONJ,or,O
NOUN,child,O
VERB,was,O
VERB,involved,O
ADV,instead,O
PUNCT,0,O
,,
PRON,He,O
VERB,hopes,O
PART,to,O
VERB,get,O
DET,an,O
NOUN,apology,O
CONJ,and,O
NOUN,compensation,O
ADP,for,O
ADV,how,O
DET,the,O
NOUN,company,O
VERB,handled,O
DET,the,O
NOUN,matter,O
PUNCT,0,O
,,
DET,The,O
NOUN,article,O
VERB,mentioned,O
ADP,that,O
PRON,they,O
VERB,have,O
VERB,contacted,O
PROPN,SMRT,ORG
CONJ,but,O
VERB,have,O
ADV,not,O
VERB,received,O
DET,a,O
NOUN,response,O
ADP,since,O
PUNCT,0,O
,,
VERB,Note,O
PUNCT,:,O
PROPN,CR,O
VERB,has,O
VERB,been,O
ADP,in,O
NOUN,contact,O
ADP,with,O
PROPN,Mr,PERSON
PROPN,Tan,PERSON
PUNCT,0,O
,,
ADJ,Most,O
ADJ,recent,O
NOUN,conversation,O
VERB,was,O
NOUN,yesterday,DATE
NOUN,afternoon,TIME
PUNCT,0,O
,,
PROPN,SMRT,ORG
VERB,has,O
VERB,partnered,O
ADP,with,O
ADJ,local,O
ADJ,clean,O
PUNCT,-,O
NOUN,energy,O
NOUN,provider,O
PROPN,Sunseap,ORG
PROPN,Leasing,ORG
ADP,in,O
DET,a,O
NOUN,move,O
ADJ,that,O
VERB,will,O
VERB,see,O
DET,the,O
NOUN,train,O
NOUN,operator,O
PART,'''s',O
PROPN,Bishan,DEPOT
PROPN,Depot,DEPOT
PUNCT,',',O
PROPN,Singapore,NORP
PART,'''s',O
ADV,first,ORDINAL
CONJ,and,O
ADJ,largest,O
NOUN,rail,O
NOUN,depot,O
PUNCT,',',O
VERB,running,O
ADP,on,O
ADJ,solar,O
NOUN,power,O
ADP,by,O
DET,the,O
NOUN,end,DATE
ADP,of,DATE
PROPN,October,DATE
PUNCT,0,O
,,
NOUN,Installation,O
ADP,of,O
DET,the,O
NUM,one,O
NOUN,megawatt,O
NOUN,peak,O
PUNCT,(,O
PROPN,MWp,O
PUNCT,),O
ADJ,solar,O
ADJ,photovoltaic,O
NOUN,system,O
ADP,on,O
DET,the,O
ADJ,main,O
NOUN,depot,O
NOUN,building,O
VERB,will,O
VERB,begin,O
ADP,in,O
DET,the,O
ADJ,third,DATE
NOUN,quarter,DATE
ADP,of,DATE
DET,this,DATE
NOUN,year,DATE
PUNCT,0,O
,,
VERB,Covering,O
NUM,10000,CARDINAL
NOUN,sq,CARDINAL
NOUN,m,CARDINAL
PUNCT,',',O
PRON,it,O
VERB,is,O
VERB,expected,O
PART,to,O
VERB,meet,O
DET,the,O
NOUN,depot,O
PART,'''s',O
ADJ,operational,O
NOUN,energy,O
NOUN,needs,O
PUNCT,',',O
VERB,including,O
NOUN,lighting,O
CONJ,and,O
NOUN,air,O
PUNCT,-,O
NOUN,conditioning,O
ADP,for,O
ADJ,its,O
NOUN,buildings,O
CONJ,and,O
NOUN,workshops,O
PUNCT,0,O
,,
DET,The,O
NOUN,editor,O
VERB,welcomes,O
NOUN,readers,O
PART,to,O
VERB,write,O
ADP,in,O
NOUN,letters,O
CONJ,and,O
PART,to,O
VERB,discuss,O
DET,the,O
ADJ,latest,O
ADJ,current,O
NOUN,affairs,O
ADJ,such,O
ADP,as,O
DET,the,O
NOUN,government,O
NOUN,plan,O
PART,to,O
VERB,buy,O
ADV,back,O
NOUN,rail,O
NOUN,assets,O
ADP,from,O
PROPN,SMRT,ORG
ADP,for,O
PROPN,S$1,MONEY
NUM,billion,MONEY
PUNCT,;,O
NOUN,defects,O
VERB,discovered,O
ADP,on,O
PROPN,SMRT,ORG
NOUN,trains,O
PUNCT,;,O
CONJ,and,O
ADV,also,O
PROPN,SGX,ORG
PART,'''s',O
NOUN,trading,O
NOUN,halt,O
PUNCT,0,O
,,
DET,These,O
VERB,were,O
DET,the,O
NOUN,press,O
NOUN,coverage,O
ADP,from,O
DET,the,O
ADJ,joint,O
NOUN,press,O
NOUN,conference,O
ADP,with,O
PROPN,LTA,O
VERB,held,O
ADP,on,O
PROPN,Wednesday,DATE
PUNCT,',',O
NUM,8,DATE
PROPN,JulySMRT,DATE
CONJ,and,TIME
DET,the,TIME
PROPN,Land,ORG
PROPN,Transport,ORG
PROPN,Authority,ORG
VERB,held,O
DET,a,O
ADJ,joint,O
NOUN,press,O
NOUN,conference,O
ADP,on,O
PROPN,Wednesday,DATE
NOUN,morning,TIME
PUNCT,0,O
,,
DET,Both,O
PROPN,SMRT,ORG
ADJ,chief,TITLE
NOUN,executive,TITLE
PROPN,Desmond,PERSON
PROPN,Kuek,PERSON
CONJ,and,O
PROPN,LTA,ORG
ADJ,chief,TITLE
NOUN,executive,TITLE
PROPN,Chew,PERSON
PROPN,Men,PERSON
PROPN,Leong,PERSON
VERB,apologised,O
ADP,for,O
DET,the,O
NOUN,disruption,O
PUNCT,',',O
ADJ,which,O
VERB,affected,O
ADP,over,CARDINAL
NUM,250000,CARDINAL
NOUN,commuters,O
PUNCT,0,O
PUNCT,'''',O
,,
PRON,We,O
VERB,would,O
VERB,like,O
PART,to,O
VERB,apologise,O
ADP,to,O
NOUN,commuters,O
CONJ,and,O
DET,all,O
NOUN,who,O
VERB,were,O
VERB,inconvenienced,O
ADP,by,O
DET,the,O
PROPN,??MRT,AREA
